experiment_no,experiment_id,generated_at,dataset_fingerprint,champion_before,challenger_id,challenger_config_json,dev_champion_exact_nll,dev_challenger_exact_nll,dev_improvement,folds_won,worst_fold_regression,confirmation_run,confirmation_passed,audit_champion_exact_nll,audit_challenger_exact_nll,audit_improvement_report_only,decision,reason,champion_after
210,exp-0000210-0a47916c3599,2026-08-22T13:04:12+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-0a47916c3599,"{""evolution_rate"": 0.7, ""frequency_profile"": ""medium"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.45, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 320, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.914192984999087,-0.0010436799109365,2,0.0045194226258535,False,False,6.919173646423948,6.918186203644114,0.0009874427798335,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
211,exp-0000211-898f6daca191,2026-08-22T13:04:25+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-898f6daca191,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 1.0, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 2000, ""tree_estimators"": 180, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.9153077253808135,-0.0021584202926634,0,0.0033123483380705,False,False,6.919173646423948,6.924515033315369,-0.0053413868914207,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
212,exp-0000212-db591d5a565e,2026-08-22T13:04:37+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-db591d5a565e,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 750, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.04}",6.91314930508815,6.92539667247284,-0.0122473673846901,1,0.0217655813267763,False,False,6.919173646423948,6.926301111310123,-0.0071274648861754,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
213,exp-0000213-9986d01d1f72,2026-08-22T13:04:46+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-9986d01d1f72,"{""evolution_rate"": 0.7, ""frequency_profile"": ""medium"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 12, ""validation_draws"": 1000, ""weight_temperature"": 0.04}",6.91314930508815,6.923993694975164,-0.0108443898870138,0,0.0197760191171161,False,False,6.919173646423948,6.921887191757912,-0.0027135453339637,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
214,exp-0000214-4ff96a1a86d0,2026-08-22T13:04:58+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-4ff96a1a86d0,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.75, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 320, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.913217941516614,-6.863642846433038e-05,2,0.0046936097068561,False,False,6.919173646423948,6.9193941328637365,-0.0002204864397885,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
215,exp-0000215-d743401bbcc0,2026-08-22T13:05:08+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-d743401bbcc0,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 500, ""tree_estimators"": 120, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.919120550806613,-0.005971245718463,0,0.0097257997046549,False,False,6.919173646423948,6.931585880160293,-0.0124122337363452,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
216,exp-0000216-5fa7978c1c5e,2026-08-22T13:05:19+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-5fa7978c1c5e,"{""evolution_rate"": 0.4, ""frequency_profile"": ""default"", ""half_life_draws"": 750, ""lr_c"": 1.0, ""markov_blend"": 0.75, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.925052724216826,-0.0119034191286759,0,0.0193066044467826,False,False,6.919173646423948,6.931540283470615,-0.012366637046667,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
217,exp-0000217-da3f3539be0d,2026-08-22T13:05:29+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-da3f3539be0d,"{""evolution_rate"": 0.7, ""frequency_profile"": ""medium"", ""half_life_draws"": 3000, ""lr_c"": 0.1, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.08}",6.91314930508815,6.926642018683023,-0.0134927135948732,0,0.0234341391268237,False,False,6.919173646423948,6.929971320372032,-0.0107976739480841,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
218,exp-0000218-80ba94c40fb4,2026-08-22T13:05:42+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-80ba94c40fb4,"{""evolution_rate"": 0.7, ""frequency_profile"": ""balanced"", ""half_life_draws"": 1500, ""lr_c"": 1.0, ""markov_blend"": 0.75, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 2000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.913101508696324,4.779639182572737e-05,2,0.0029560526358913,False,False,6.919173646423948,6.919464256575367,-0.0002906101514188,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
219,exp-0000219-8cf6501592a4,2026-08-22T13:05:53+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-8cf6501592a4,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.45, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 500, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.04}",6.91314930508815,6.920666081392692,-0.0075167763045413,0,0.0128270671601349,False,False,6.919173646423948,6.921286913443001,-0.0021132670190526,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
220,exp-0000220-04c3bcc9c06e,2026-08-22T13:06:03+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-04c3bcc9c06e,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.1, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 2000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.08}",6.91314930508815,6.923125858437231,-0.0099765533490812,0,0.0170439283676291,False,False,6.919173646423948,6.93020278596843,-0.0110291395444823,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
221,exp-0000221-369b919ed26e,2026-08-22T13:06:15+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-369b919ed26e,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 3000, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 20, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.912628512837845,0.0005207922503052,2,0.0047070173627234,False,False,6.919173646423948,6.91371247910018,0.0054611673237676,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
222,exp-0000222-1feaad197416,2026-08-22T13:06:27+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-1feaad197416,"{""evolution_rate"": 0.55, ""frequency_profile"": ""balanced"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.91305987627706,8.942881108975342e-05,2,0.0028803101105197,False,False,6.919173646423948,6.919135294263851,3.83521600966219e-05,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
223,exp-0000223-002873d36fc0,2026-08-22T13:06:38+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-002873d36fc0,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 1.0, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 12, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.918208427234088,-0.0050591221459379,1,0.0079344897998279,False,False,6.919173646423948,6.916387287834301,0.0027863585896472,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
224,exp-0000224-9da04f999c7a,2026-08-22T13:06:49+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-9da04f999c7a,"{""evolution_rate"": 0.85, ""frequency_profile"": ""medium"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 20, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.913126462025911,2.284306223909737e-05,1,0.0010362341030436,False,False,6.919173646423948,6.918234164629732,0.0009394817942158,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
225,exp-0000225-afbdfa0637f1,2026-08-22T13:06:59+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-afbdfa0637f1,"{""evolution_rate"": 0.7, ""frequency_profile"": ""medium"", ""half_life_draws"": 1500, ""lr_c"": 0.25, ""markov_blend"": 0.55, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 500, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.913541221102336,-0.0003919160141858,1,0.0021491953249421,False,False,6.919173646423948,6.920717021166975,-0.0015433747430266,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
226,exp-0000226-bca5e52c635e,2026-08-22T13:07:07+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-bca5e52c635e,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 20, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.930416847710632,-0.0172675426224815,0,0.0257225883269054,False,False,6.919173646423948,6.9278374279158434,-0.0086637814918955,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
227,exp-0000227-49db58eb3f09,2026-08-22T13:07:17+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-49db58eb3f09,"{""evolution_rate"": 1.0, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.1, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.912831370691197,0.0003179343969534,3,0.0,False,False,6.919173646423948,6.922118460864625,-0.0029448144406769,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
228,exp-0000228-969adeeafc7c,2026-08-22T13:07:27+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-969adeeafc7c,"{""evolution_rate"": 0.7, ""frequency_profile"": ""recent"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.55, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 4, ""validation_draws"": 1000, ""weight_temperature"": 0.04}",6.91314930508815,6.928505421349019,-0.015356116260869,0,0.024160349154048,False,False,6.919173646423948,6.925810893530944,-0.0066372471069957,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
229,exp-0000229-41503cface75,2026-08-22T13:07:38+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-41503cface75,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.75, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 20, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.912934340215714,0.0002149648724358,2,0.0040617602775165,False,False,6.919173646423948,6.918613168584039,0.000560477839909,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
230,exp-0000230-ea0d35b4f01e,2026-08-22T13:07:50+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-ea0d35b4f01e,"{""evolution_rate"": 1.0, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 320, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.912891306434211,0.0002579986539394,2,0.002482177007649,False,False,6.919173646423948,6.919086191974582,8.745444936586466e-05,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
231,exp-0000231-92ef32271320,2026-08-22T13:08:00+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-92ef32271320,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 2000, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 12, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.91546675497208,-0.0023174498839297,0,0.0039059953390045,False,False,6.919173646423948,6.919335396130065,-0.000161749706117,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
232,exp-0000232-3762554035f2,2026-08-22T13:08:12+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-3762554035f2,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 12, ""validation_draws"": 1000, ""weight_temperature"": 0.04}",6.91314930508815,6.923614083569752,-0.0104647784816016,0,0.016878049468378,False,False,6.919173646423948,6.920469921425634,-0.0012962750016862,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
233,exp-0000233-a0fd900451b5,2026-08-22T13:08:21+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-a0fd900451b5,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.1, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 300, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.914466543216904,-0.0013172381287533,2,0.0068870851928881,False,False,6.919173646423948,6.924158218545903,-0.0049845721219545,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
234,exp-0000234-8b90a5760c5d,2026-08-22T13:08:33+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-8b90a5760c5d,"{""evolution_rate"": 0.4, ""frequency_profile"": ""default"", ""half_life_draws"": 500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 300, ""tree_estimators"": 240, ""tree_min_leaf"": 12, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.931247676985915,-0.0180983718977651,0,0.0229104129081552,False,False,6.919173646423948,6.933676962772099,-0.0145033163481507,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
235,exp-0000235-dfac1c76f4c0,2026-08-22T13:08:43+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-dfac1c76f4c0,"{""evolution_rate"": 1.0, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.55, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.08}",6.91314930508815,6.923297715524691,-0.0101484104365408,1,0.018304234328661,False,False,6.919173646423948,6.927842619896688,-0.0086689734727398,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
236,exp-0000236-e06ea6ef8357,2026-08-22T13:08:56+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-e06ea6ef8357,"{""evolution_rate"": 0.85, ""frequency_profile"": ""default"", ""half_life_draws"": 500, ""lr_c"": 1.0, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.938784765524961,-0.0256354604368107,0,0.0455427129765135,False,False,6.919173646423948,6.942396715392436,-0.0232230689684884,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
237,exp-0000237-e299d1d9b629,2026-08-22T13:09:07+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-e299d1d9b629,"{""evolution_rate"": 0.4, ""frequency_profile"": ""balanced"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.02}",6.91314930508815,6.915814992097538,-0.0026656870093875,1,0.0084342198664391,False,False,6.919173646423948,6.91868533089895,0.0004883155249979,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
238,exp-0000238-58244602ec20,2026-08-22T13:09:16+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-58244602ec20,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.1, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 500, ""tree_estimators"": 240, ""tree_min_leaf"": 4, ""validation_draws"": 1000, ""weight_temperature"": 0.04}",6.91314930508815,6.927712620658819,-0.014563315570669,0,0.0174127987965526,False,False,6.919173646423948,6.924007490826472,-0.0048338444025244,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
239,exp-0000239-0beff8bb9cd4,2026-08-22T13:09:26+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-0beff8bb9cd4,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.08}",6.91314930508815,6.922904764081153,-0.0097554589930028,1,0.0182132870173923,False,False,6.919173646423948,6.927203850896516,-0.0080302044725684,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
